https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1647057600000,2022-03-12 04:00:00,LINK/USDT,13.301,13.399,13.251,13.353,437347.16,5834924.44385,14823
1647054000000,2022-03-12 03:00:00,LINK/USDT,13.300,13.395,13.279,13.301,350590.04,4675327.76011,12278
1647050400000,2022-03-12 02:00:00,LINK/USDT,13.381,13.445,13.275,13.299,497010.70,6638840.55242,16468
1647046800000,2022-03-12 01:00:00,LINK/USDT,13.250,13.421,13.250,13.381,553190.77,7383645.01000,20145
1647043200000,2022-03-12 00:00:00,LINK/USDT,13.038,13.284,13.008,13.250,558637.74,7349132.49823,18781
1647039600000,2022-03-11 23:00:00,LINK/USDT,13.119,13.142,13.031,13.038,454727.71,5952119.40919,13883
1647036000000,2022-03-11 22:00:00,LINK/USDT,13.126,13.223,13.089,13.118,459963.23,6049270.50587,15328
1647032400000,2022-03-11 21:00:00,LINK/USDT,12.937,13.200,12.933,13.129,511631.21,6697314.66530,17765
1647028800000,2022-03-11 20:00:00,LINK/USDT,13.002,13.073,12.900,12.937,433761.02,5638165.85571,15388
1647025200000,2022-03-11 19:00:00,LINK/USDT,13.026,13.067,12.971,13.005,360705.66,4697296.00790,12042
1647021600000,2022-03-11 18:00:00,LINK/USDT,13.099,13.140,13.020,13.026,276507.68,3616960.95103,10678
1647018000000,2022-03-11 17:00:00,LINK/USDT,13.147,13.156,13.022,13.100,452765.01,5921611.48076,15737
1647014400000,2022-03-11 16:00:00,LINK/USDT,13.200,13.213,13.066,13.147,793100.20,10408221.44267,23824
1647010800000,2022-03-11 15:00:00,LINK/USDT,13.318,13.321,13.125,13.198,980911.10,12967120.61487,30122
1647007200000,2022-03-11 14:00:00,LINK/USDT,13.348,13.453,13.241,13.317,658651.03,8796969.91090,22085
1647003600000,2022-03-11 13:00:00,LINK/USDT,13.492,13.515,13.317,13.350,756860.45,10155828.93537,25779
1647000000000,2022-03-11 12:00:00,LINK/USDT,13.514,13.646,13.453,13.493,841599.72,11387406.94516,27197
1646996400000,2022-03-11 11:00:00,LINK/USDT,13.255,13.615,13.128,13.512,1513703.41,20296405.88144,45621
1646992800000,2022-03-11 10:00:00,LINK/USDT,13.212,13.267,13.201,13.256,308556.06,4083189.03576,11224
1646989200000,2022-03-11 09:00:00,LINK/USDT,13.205,13.282,13.168,13.212,350191.39,4633665.53028,13205
1646985600000,2022-03-11 08:00:00,LINK/USDT,13.316,13.321,13.180,13.206,710212.96,9410272.83677,20981
1646982000000,2022-03-11 07:00:00,LINK/USDT,13.213,13.373,13.204,13.318,799551.90,10624421.22129,25054
1646978400000,2022-03-11 06:00:00,LINK/USDT,13.058,13.224,13.034,13.214,668052.01,8774965.93510,21893
1646974800000,2022-03-11 05:00:00,LINK/USDT,12.858,13.085,12.850,13.058,535212.85,6949086.06473,20991
1646971200000,2022-03-11 04:00:00,LINK/USDT,12.958,12.967,12.805,12.859,313267.19,4039344.02609,13422
1646967600000,2022-03-11 03:00:00,LINK/USDT,12.845,12.980,12.824,12.957,443734.88,5729184.58421,15332
1646964000000,2022-03-11 02:00:00,LINK/USDT,12.961,12.999,12.793,12.844,827480.91,10650728.29768,26115
1646960400000,2022-03-11 01:00:00,LINK/USDT,13.130,13.134,12.912,12.962,662453.67,8610134.99557,22595
1646956800000,2022-03-11 00:00:00,LINK/USDT,13.174,13.202,13.040,13.131,524195.82,6885701.31664,18612
1646953200000,2022-03-10 23:00:00,LINK/USDT,13.225,13.274,13.136,13.173,356984.36,4719964.40345,13883
1646949600000,2022-03-10 22:00:00,LINK/USDT,13.189,13.241,13.078,13.225,362733.92,4775721.34549,12822
1646946000000,2022-03-10 21:00:00,LINK/USDT,13.306,13.314,13.172,13.185,251636.75,3331424.61002,11079
1646942400000,2022-03-10 20:00:00,LINK/USDT,13.318,13.330,13.205,13.306,317959.11,4216692.65065,13023
1646938800000,2022-03-10 19:00:00,LINK/USDT,13.214,13.338,13.186,13.319,407160.52,5401010.66745,14039
1646935200000,2022-03-10 18:00:00,LINK/USDT,13.182,13.238,13.105,13.214,468572.04,6171329.95636,17969
1646931600000,2022-03-10 17:00:00,LINK/USDT,13.237,13.268,13.141,13.182,505797.08,6678592.64408,19356
1646928000000,2022-03-10 16:00:00,LINK/USDT,13.260,13.311,13.107,13.238,638488.97,8441607.66936,20404
1646924400000,2022-03-10 15:00:00,LINK/USDT,13.283,13.397,13.157,13.262,849320.68,11276539.44017,28289
1646920800000,2022-03-10 14:00:00,LINK/USDT,13.114,13.298,13.033,13.282,829427.84,10923091.59181,26482
1646917200000,2022-03-10 13:00:00,LINK/USDT,13.213,13.440,12.939,13.113,2137425.91,28195866.55982,53864
1646913600000,2022-03-10 12:00:00,LINK/USDT,13.185,13.315,13.124,13.214,760194.12,10050620.14943,23273
1646910000000,2022-03-10 11:00:00,LINK/USDT,13.103,13.195,13.052,13.185,418096.04,5488616.45954,17026
1646906400000,2022-03-10 10:00:00,LINK/USDT,13.125,13.168,13.076,13.104,355534.69,4666118.78324,14892
1646902800000,2022-03-10 09:00:00,LINK/USDT,13.137,13.211,13.071,13.127,463286.83,6090302.38587,16311
1646899200000,2022-03-10 08:00:00,LINK/USDT,13.113,13.147,12.987,13.137,720908.89,9421890.06497,23552
1646895600000,2022-03-10 07:00:00,LINK/USDT,13.090,13.162,13.059,13.114,543522.68,7123039.67659,16498
1646892000000,2022-03-10 06:00:00,LINK/USDT,13.093,13.142,13.008,13.091,549053.34,7180610.54057,21632
1646888400000,2022-03-10 05:00:00,LINK/USDT,13.332,13.355,12.989,13.092,1646287.77,21682852.72399,48833
1646884800000,2022-03-10 04:00:00,LINK/USDT,13.701,13.736,13.322,13.331,1528620.46,20618218.85303,47236
1646881200000,2022-03-10 03:00:00,LINK/USDT,13.691,13.813,13.651,13.699,406841.98,5596027.46741,15149
1646877600000,2022-03-10 02:00:00,LINK/USDT,13.709,13.798,13.653,13.692,608699.09,8358433.48905,22141
1646874000000,2022-03-10 01:00:00,LINK/USDT,13.954,14.045,13.640,13.710,1216600.97,16813194.08950,32358
1646870400000,2022-03-10 00:00:00,LINK/USDT,14.001,14.109,13.905,13.956,584138.11,8178915.03959,20337
1646866800000,2022-03-09 23:00:00,LINK/USDT,13.836,14.036,13.802,14.000,464492.08,6480536.84892,19001
1646863200000,2022-03-09 22:00:00,LINK/USDT,13.863,13.921,13.793,13.835,282562.61,3912790.28003,14301
1646859600000,2022-03-09 21:00:00,LINK/USDT,13.853,13.926,13.806,13.862,344155.05,4768816.42903,14207
1646856000000,2022-03-09 20:00:00,LINK/USDT,13.936,13.998,13.812,13.854,346462.13,4815584.15783,16732
1646852400000,2022-03-09 19:00:00,LINK/USDT,13.957,14.024,13.827,13.935,624703.43,8703680.73550,22772
1646848800000,2022-03-09 18:00:00,LINK/USDT,14.251,14.251,13.906,13.957,882496.71,12378865.43339,30033
1646845200000,2022-03-09 17:00:00,LINK/USDT,14.238,14.296,14.132,14.253,498368.38,7089730.45785,18291
1646841600000,2022-03-09 16:00:00,LINK/USDT,14.305,14.447,14.178,14.239,1270619.13,18178093.17047,36226
1646838000000,2022-03-09 15:00:00,LINK/USDT,14.062,14.350,14.044,14.306,1087382.20,15419228.68625,32374
1646834400000,2022-03-09 14:00:00,LINK/USDT,14.011,14.173,13.991,14.058,881345.26,12409821.82746,26980
1646830800000,2022-03-09 13:00:00,LINK/USDT,14.028,14.089,13.888,14.011,792272.16,11097348.38708,24382
1646827200000,2022-03-09 12:00:00,LINK/USDT,14.034,14.258,13.900,14.028,1481245.53,20845025.50969,39458
1646823600000,2022-03-09 11:00:00,LINK/USDT,14.040,14.091,13.898,14.034,926458.54,12960939.88594,27765
1646820000000,2022-03-09 10:00:00,LINK/USDT,13.892,14.063,13.875,14.039,694446.53,9708288.28610,22555
1646816400000,2022-03-09 09:00:00,LINK/USDT,13.985,14.012,13.874,13.892,741083.85,10331669.02957,23302
1646812800000,2022-03-09 08:00:00,LINK/USDT,13.878,14.107,13.783,13.985,1094879.86,15271232.07780,33594
1646809200000,2022-03-09 07:00:00,LINK/USDT,13.861,14.027,13.824,13.879,739222.99,10279390.29060,21820
1646805600000,2022-03-09 06:00:00,LINK/USDT,13.849,13.909,13.781,13.861,439687.32,6090050.49776,15191
1646802000000,2022-03-09 05:00:00,LINK/USDT,13.917,13.932,13.776,13.850,654779.58,9056978.33245,19549
1646798400000,2022-03-09 04:00:00,LINK/USDT,13.830,13.953,13.730,13.915,1140582.28,15805146.20891,34340
1646794800000,2022-03-09 03:00:00,LINK/USDT,13.378,13.909,13.366,13.828,1963491.66,26796893.61816,59344
1646791200000,2022-03-09 02:00:00,LINK/USDT,13.326,13.401,13.250,13.379,610709.43,8146204.96915,19989
1646787600000,2022-03-09 01:00:00,LINK/USDT,13.211,13.347,13.152,13.329,622751.81,8257383.77263,22840
1646784000000,2022-03-09 00:00:00,LINK/USDT,13.085,13.221,13.048,13.208,642447.88,8436030.14428,21719
1646780400000,2022-03-08 23:00:00,LINK/USDT,12.956,13.097,12.945,13.085,465838.59,6074030.01136,19141
1646776800000,2022-03-08 22:00:00,LINK/USDT,12.897,12.989,12.880,12.957,342166.01,4431946.91965,16593
1646773200000,2022-03-08 21:00:00,LINK/USDT,12.944,12.962,12.862,12.898,501570.51,6473908.73051,22116
1646769600000,2022-03-08 20:00:00,LINK/USDT,13.168,13.229,12.897,12.945,797931.42,10395598.09227,32264
1646766000000,2022-03-08 19:00:00,LINK/USDT,13.163,13.211,13.026,13.166,863269.68,11317006.09226,30079
1646762400000,2022-03-08 18:00:00,LINK/USDT,13.359,13.520,13.155,13.164,1007800.45,13471038.67941,33014
1646758800000,2022-03-08 17:00:00,LINK/USDT,13.077,13.391,13.059,13.361,1004077.10,13344952.22521,31737
1646755200000,2022-03-08 16:00:00,LINK/USDT,13.163,13.286,12.992,13.077,1102912.09,14464802.14068,36175
1646751600000,2022-03-08 15:00:00,LINK/USDT,13.221,13.287,13.042,13.159,1002981.52,13180949.63533,38776
1646748000000,2022-03-08 14:00:00,LINK/USDT,13.272,13.343,13.125,13.222,978302.72,12954251.76958,40718
1646744400000,2022-03-08 13:00:00,LINK/USDT,13.312,13.381,13.162,13.273,720434.61,9547794.58401,30203
1646740800000,2022-03-08 12:00:00,LINK/USDT,13.390,13.449,13.238,13.313,840217.00,11208199.00856,30420
1646737200000,2022-03-08 11:00:00,LINK/USDT,13.465,13.474,13.295,13.390,846900.73,11343100.99657,29794
1646733600000,2022-03-08 10:00:00,LINK/USDT,13.463,13.545,13.378,13.466,909203.99,12227998.19801,36344
1646730000000,2022-03-08 09:00:00,LINK/USDT,13.220,13.478,13.189,13.461,903442.49,12061185.08887,32661
1646726400000,2022-03-08 08:00:00,LINK/USDT,13.084,13.298,13.038,13.224,994466.68,13113935.52735,37449
1646722800000,2022-03-08 07:00:00,LINK/USDT,13.000,13.170,12.941,13.083,816695.27,10675763.33009,30227
1646719200000,2022-03-08 06:00:00,LINK/USDT,12.973,13.071,12.831,13.002,743893.34,9643254.60961,29164
1646715600000,2022-03-08 05:00:00,LINK/USDT,12.907,13.010,12.801,12.973,569620.05,7342382.16142,22332
1646712000000,2022-03-08 04:00:00,LINK/USDT,12.922,13.011,12.876,12.908,529477.44,6855531.99929,17804
1646708400000,2022-03-08 03:00:00,LINK/USDT,12.913,12.952,12.829,12.920,400211.97,5159837.11635,17505
1646704800000,2022-03-08 02:00:00,LINK/USDT,12.835,13.038,12.777,12.913,759904.91,9808267.51943,26286
1646701200000,2022-03-08 01:00:00,LINK/USDT,12.828,12.939,12.737,12.834,593428.75,7634884.42411,22996
1646697600000,2022-03-08 00:00:00,LINK/USDT,12.664,12.885,12.561,12.826,789358.73,10063049.28625,27024
1646694000000,2022-03-07 23:00:00,LINK/USDT,12.688,12.868,12.638,12.664,680866.88,8664815.96798,24408
1646690400000,2022-03-07 22:00:00,LINK/USDT,12.560,12.790,12.544,12.688,723545.93,9173620.26339,24239
1646686800000,2022-03-07 21:00:00,LINK/USDT,12.494,12.694,12.413,12.559,1144244.24,14351042.57604,34423
1646683200000,2022-03-07 20:00:00,LINK/USDT,12.564,12.697,12.414,12.496,1273259.49,15974681.94994,40886
1646679600000,2022-03-07 19:00:00,LINK/USDT,12.974,12.993,12.460,12.563,2061840.97,26099466.37840,62674
1646676000000,2022-03-07 18:00:00,LINK/USDT,13.258,13.258,12.937,12.975,1166446.44,15254608.34537,38603
1646672400000,2022-03-07 17:00:00,LINK/USDT,13.369,13.384,13.254,13.260,811667.47,10809772.59400,28648
1646668800000,2022-03-07 16:00:00,LINK/USDT,13.553,13.662,13.353,13.368,1037600.79,14015901.17035,34323
1646665200000,2022-03-07 15:00:00,LINK/USDT,13.447,13.570,13.339,13.553,992838.75,13371627.45131,31655
1646661600000,2022-03-07 14:00:00,LINK/USDT,13.497,13.638,13.442,13.446,1163926.08,15762115.55318,41466
1646658000000,2022-03-07 13:00:00,LINK/USDT,13.226,13.518,13.200,13.498,1245726.59,16686354.12874,42229
1646654400000,2022-03-07 12:00:00,LINK/USDT,13.065,13.281,13.063,13.225,888368.31,11724428.07892,32934
1646650800000,2022-03-07 11:00:00,LINK/USDT,12.947,13.095,12.923,13.066,384263.59,4999986.07542,16772
1646647200000,2022-03-07 10:00:00,LINK/USDT,12.972,13.033,12.889,12.945,409918.14,5319877.56657,15149
1646643600000,2022-03-07 09:00:00,LINK/USDT,13.019,13.077,12.952,12.969,562570.86,7318713.22377,18328
1646640000000,2022-03-07 08:00:00,LINK/USDT,12.903,13.039,12.776,13.019,684972.95,8844286.04074,24690
1646636400000,2022-03-07 07:00:00,LINK/USDT,13.007,13.029,12.835,12.903,513953.12,6645819.24550,18931
1646632800000,2022-03-07 06:00:00,LINK/USDT,12.866,13.061,12.853,13.007,745067.02,9654506.73355,22301
1646629200000,2022-03-07 05:00:00,LINK/USDT,12.762,12.917,12.717,12.865,720533.54,9253583.28416,25509
1646625600000,2022-03-07 04:00:00,LINK/USDT,12.823,12.856,12.721,12.762,671580.21,8589247.41156,22652
1646622000000,2022-03-07 03:00:00,LINK/USDT,12.864,12.901,12.757,12.824,765567.33,9823317.76184,29963
1646618400000,2022-03-07 02:00:00,LINK/USDT,13.107,13.125,12.766,12.864,1673607.58,21664654.77827,55712
1646614800000,2022-03-07 01:00:00,LINK/USDT,13.175,13.276,13.089,13.108,574813.19,7580818.30367,21635
1646611200000,2022-03-07 00:00:00,LINK/USDT,13.315,13.316,12.995,13.176,1506438.49,19809612.60789,45141
1646607600000,2022-03-06 23:00:00,LINK/USDT,13.762,13.785,13.234,13.315,1629895.64,21866076.34503,48461
1646604000000,2022-03-06 22:00:00,LINK/USDT,13.725,13.827,13.718,13.762,365261.61,5031982.38136,11568
1646600400000,2022-03-06 21:00:00,LINK/USDT,13.650,13.852,13.621,13.725,628960.65,8648881.36530,17598
1646596800000,2022-03-06 20:00:00,LINK/USDT,13.598,13.670,13.541,13.647,367130.48,4999169.39942,13325
1646593200000,2022-03-06 19:00:00,LINK/USDT,13.708,13.769,13.567,13.598,392454.82,5359100.52530,15148
1646589600000,2022-03-06 18:00:00,LINK/USDT,13.780,13.828,13.657,13.703,396109.96,5440724.33554,14058
1646586000000,2022-03-06 17:00:00,LINK/USDT,13.819,13.850,13.730,13.781,306393.14,4220444.23739,11613
1646582400000,2022-03-06 16:00:00,LINK/USDT,13.664,13.870,13.616,13.819,817210.40,11253907.07587,26212
1646578800000,2022-03-06 15:00:00,LINK/USDT,13.644,13.681,13.533,13.663,347190.94,4726637.10538,15101
1646575200000,2022-03-06 14:00:00,LINK/USDT,13.720,13.732,13.615,13.646,348237.25,4758961.36838,15601
1646571600000,2022-03-06 13:00:00,LINK/USDT,13.625,13.773,13.601,13.720,552518.28,7566477.30163,20440
1646568000000,2022-03-06 12:00:00,LINK/USDT,13.585,13.690,13.533,13.624,469558.48,6391233.62231,19308
1646564400000,2022-03-06 11:00:00,LINK/USDT,13.502,13.613,13.423,13.585,537783.84,7268075.65640,20816
1646560800000,2022-03-06 10:00:00,LINK/USDT,13.562,13.593,13.396,13.502,1081535.99,14602917.32521,34620
1646557200000,2022-03-06 09:00:00,LINK/USDT,13.750,13.770,13.557,13.562,558306.83,7626943.09346,21146
1646553600000,2022-03-06 08:00:00,LINK/USDT,13.817,13.849,13.737,13.751,321983.21,4440783.94491,14111
1646550000000,2022-03-06 07:00:00,LINK/USDT,13.846,13.861,13.726,13.817,265407.12,3663325.18721,13296
1646546400000,2022-03-06 06:00:00,LINK/USDT,13.793,13.893,13.757,13.846,367956.67,5087535.50013,14978
1646542800000,2022-03-06 05:00:00,LINK/USDT,13.857,13.937,13.774,13.795,349887.23,4844264.57104,14105
1646539200000,2022-03-06 04:00:00,LINK/USDT,13.781,13.955,13.595,13.860,785872.83,10828949.53495,32120
1646535600000,2022-03-06 03:00:00,LINK/USDT,13.967,13.997,13.740,13.781,606984.13,8411463.18228,19556
1646532000000,2022-03-06 02:00:00,LINK/USDT,13.985,14.008,13.920,13.967,258317.92,3608975.70542,10511
1646528400000,2022-03-06 01:00:00,LINK/USDT,14.079,14.115,13.956,13.985,231624.29,3250724.71726,10380
1646524800000,2022-03-06 00:00:00,LINK/USDT,14.014,14.096,13.986,14.081,241369.35,3387141.25301,10556
1646521200000,2022-03-05 23:00:00,LINK/USDT,14.067,14.068,13.947,14.017,197115.08,2758976.70512,9989
1646517600000,2022-03-05 22:00:00,LINK/USDT,13.982,14.069,13.890,14.067,407923.95,5697524.74572,14127
1646514000000,2022-03-05 21:00:00,LINK/USDT,14.066,14.091,13.960,13.980,226221.38,3174269.96995,10865
1646510400000,2022-03-05 20:00:00,LINK/USDT,14.063,14.116,14.026,14.066,308467.38,4341330.21936,12424
1646506800000,2022-03-05 19:00:00,LINK/USDT,14.034,14.086,13.996,14.064,217106.03,3048022.37953,9871
1646503200000,2022-03-05 18:00:00,LINK/USDT,14.070,14.094,13.940,14.033,512812.87,7188942.07508,17424
1646499600000,2022-03-05 17:00:00,LINK/USDT,14.097,14.208,14.053,14.071,366451.94,5178416.81326,16343
1646496000000,2022-03-05 16:00:00,LINK/USDT,14.018,14.273,13.998,14.096,716569.14,10123824.18596,27316
1646492400000,2022-03-05 15:00:00,LINK/USDT,13.931,14.036,13.906,14.019,356832.99,4984656.30032,14749
1646488800000,2022-03-05 14:00:00,LINK/USDT,13.950,14.019,13.870,13.931,463458.91,6461550.88568,17155
1646485200000,2022-03-05 13:00:00,LINK/USDT,14.033,14.055,13.926,13.949,589969.11,8252794.70487,19856
1646481600000,2022-03-05 12:00:00,LINK/USDT,14.014,14.148,14.008,14.031,430385.15,6056037.24311,16850
1646478000000,2022-03-05 11:00:00,LINK/USDT,14.026,14.066,13.963,14.011,323848.13,4537908.89297,13803
1646474400000,2022-03-05 10:00:00,LINK/USDT,13.995,14.040,13.851,14.028,523899.52,7311166.44302,20737
1646470800000,2022-03-05 09:00:00,LINK/USDT,14.029,14.055,13.960,13.995,469770.02,6577324.29333,15390
1646467200000,2022-03-05 08:00:00,LINK/USDT,13.894,14.075,13.870,14.030,493436.84,6893514.59386,18420
1646463600000,2022-03-05 07:00:00,LINK/USDT,13.819,13.974,13.803,13.895,424373.74,5897790.89442,15048
1646460000000,2022-03-05 06:00:00,LINK/USDT,13.800,13.870,13.751,13.819,356541.94,4927988.83347,14340
1646456400000,2022-03-05 05:00:00,LINK/USDT,13.680,13.807,13.644,13.802,293193.89,4027871.74217,12286
1646452800000,2022-03-05 04:00:00,LINK/USDT,13.707,13.740,13.605,13.681,348577.18,4766155.78047,13452
1646449200000,2022-03-05 03:00:00,LINK/USDT,13.570,13.740,13.535,13.706,371943.69,5080273.92707,13719
1646445600000,2022-03-05 02:00:00,LINK/USDT,13.568,13.641,13.534,13.570,290933.39,3952174.32097,10975
1646442000000,2022-03-05 01:00:00,LINK/USDT,13.458,13.627,13.400,13.570,501290.53,6783424.43164,17615
1646438400000,2022-03-05 00:00:00,LINK/USDT,13.727,13.727,13.423,13.455,781386.90,10592597.24757,26095
1646434800000,2022-03-04 23:00:00,LINK/USDT,13.756,13.775,13.635,13.727,412247.34,5648750.79903,17369
1646431200000,2022-03-04 22:00:00,LINK/USDT,13.765,13.822,13.533,13.757,574364.82,7859518.60356,22569
1646427600000,2022-03-04 21:00:00,LINK/USDT,13.777,13.869,13.674,13.761,909372.16,12531693.78286,27448
1646424000000,2022-03-04 20:00:00,LINK/USDT,13.746,13.856,13.561,13.778,1746320.57,23954357.31888,47443
1646420400000,2022-03-04 19:00:00,LINK/USDT,13.976,13.995,13.697,13.744,1151890.36,15938593.97583,37486
1646416800000,2022-03-04 18:00:00,LINK/USDT,14.142,14.187,13.956,13.973,566874.46,7964598.31227,18935
1646413200000,2022-03-04 17:00:00,LINK/USDT,14.155,14.267,14.075,14.140,468081.72,6634998.92267,18862
1646409600000,2022-03-04 16:00:00,LINK/USDT,14.127,14.227,14.021,14.155,850934.56,12006516.68040,31055
1646406000000,2022-03-04 15:00:00,LINK/USDT,14.273,14.332,14.102,14.128,1656403.94,23530861.05276,42393
1646402400000,2022-03-04 14:00:00,LINK/USDT,14.390,14.450,14.093,14.277,1204417.76,17171209.48576,40217
1646398800000,2022-03-04 13:00:00,LINK/USDT,14.432,14.586,14.340,14.393,613546.74,8856489.53515,22886
1646395200000,2022-03-04 12:00:00,LINK/USDT,14.518,14.562,14.330,14.430,614288.48,8873060.45433,22342
1646391600000,2022-03-04 11:00:00,LINK/USDT,14.464,14.596,14.422,14.519,398813.51,5785189.84545,18452
1646388000000,2022-03-04 10:00:00,LINK/USDT,14.366,14.526,14.355,14.464,427763.38,6186698.42849,21193
1646384400000,2022-03-04 09:00:00,LINK/USDT,14.399,14.466,14.296,14.366,428127.47,6159446.85201,20483
1646380800000,2022-03-04 08:00:00,LINK/USDT,14.331,14.461,14.095,14.401,858282.31,12280321.53698,33244
1646377200000,2022-03-04 07:00:00,LINK/USDT,14.293,14.338,14.236,14.332,276473.51,3949996.01320,12822
1646373600000,2022-03-04 06:00:00,LINK/USDT,14.269,14.345,14.235,14.293,358817.51,5131139.30197,15977
1646370000000,2022-03-04 05:00:00,LINK/USDT,14.264,14.285,14.201,14.270,332170.43,4732518.24616,15426
1646366400000,2022-03-04 04:00:00,LINK/USDT,14.300,14.319,14.135,14.264,547093.13,7776031.73543,23256
1646362800000,2022-03-04 03:00:00,LINK/USDT,14.334,14.366,14.203,14.299,457935.67,6540691.54904,20995
1646359200000,2022-03-04 02:00:00,LINK/USDT,14.322,14.392,14.233,14.335,557153.58,7977893.09607,23021
1646355600000,2022-03-04 01:00:00,LINK/USDT,14.438,14.501,14.160,14.322,1384074.92,19776529.17378,44475
1646352000000,2022-03-04 00:00:00,LINK/USDT,14.881,14.966,14.330,14.437,1284939.44,18759593.50666,42098
1646348400000,2022-03-03 23:00:00,LINK/USDT,14.909,15.014,14.841,14.881,352652.15,5265658.30338,18355
1646344800000,2022-03-03 22:00:00,LINK/USDT,14.794,14.975,14.780,14.906,710947.86,10588430.27176,24083
1646341200000,2022-03-03 21:00:00,LINK/USDT,14.608,14.851,14.535,14.797,754807.09,11131254.95345,26887
1646337600000,2022-03-03 20:00:00,LINK/USDT,14.627,14.701,14.531,14.604,460494.05,6726047.32248,19628
