           symbol       date          open  date_delta  clusterLabel
36478    XTZ/USDT 2022-01-24      3.079000         5.0            -1
36479    XTZ/USDT 2022-01-23      2.953000         4.0            -1
36480    XTZ/USDT 2022-01-22      3.334000         3.0            -1
36481    XTZ/USDT 2022-01-21      3.702000         2.0            -1
36482    XTZ/USDT 2022-01-20      3.876000         1.0            -1
36483    XTZ/USDT 2022-01-19      4.112000         0.0            -1
37197    ZEC/USDT 2022-05-22    104.400000       123.0            -1
37198    ZEC/USDT 2022-05-21    107.040000       122.0            -1
37199    ZEC/USDT 2022-05-20    104.670000       121.0            -1
37200    ZEC/USDT 2022-05-19     99.580000       120.0            -1
37201    ZEC/USDT 2022-05-18    114.530000       119.0            -1
37202    ZEC/USDT 2022-05-17    102.820000       118.0            -1
37203    ZEC/USDT 2022-05-16    112.230000       117.0            -1
37204    ZEC/USDT 2022-05-15    105.450000       116.0            -1
37205    ZEC/USDT 2022-05-14     93.780000       115.0            -1
37206    ZEC/USDT 2022-05-13     86.550000       114.0            -1
37207    ZEC/USDT 2022-05-12     83.220000       113.0            -1
37208    ZEC/USDT 2022-05-11     92.890000       112.0             0
37209    ZEC/USDT 2022-05-10     92.390000       111.0             0
37210    ZEC/USDT 2022-05-09    114.010000       110.0            -1
37211    ZEC/USDT 2022-05-08    112.650000       109.0            -1
37212    ZEC/USDT 2022-05-07    123.650000       108.0            37
37213    ZEC/USDT 2022-05-06    125.450000       107.0            37
37214    ZEC/USDT 2022-05-05    134.390000       106.0            -1
37215    ZEC/USDT 2022-05-04    119.680000       105.0            37
37216    ZEC/USDT 2022-05-03    124.680000       104.0            37
37217    ZEC/USDT 2022-05-02    124.000000       103.0            37
37218    ZEC/USDT 2022-05-01    113.810000       102.0            -1
37219    ZEC/USDT 2022-04-30    128.250000       101.0            37
37220    ZEC/USDT 2022-04-29    146.890000       100.0            40
37221    ZEC/USDT 2022-04-28    149.130000        99.0            40
37222    ZEC/USDT 2022-04-27    145.910000        98.0            40
37223    ZEC/USDT 2022-04-26    165.980000        97.0            42
37224    ZEC/USDT 2022-04-25    160.830000        96.0            41
37225    ZEC/USDT 2022-04-24    153.100000        95.0            -1
37226    ZEC/USDT 2022-04-23    157.090000        94.0            41
37227    ZEC/USDT 2022-04-22    159.440000        93.0            41
37228    ZEC/USDT 2022-04-21    156.730000        92.0            41
37229    ZEC/USDT 2022-04-20    158.610000        91.0            41
37230    ZEC/USDT 2022-04-19    156.060000        90.0            41
37231    ZEC/USDT 2022-04-18    137.320000        89.0            36
37232    ZEC/USDT 2022-04-17    143.750000        88.0            36
37233    ZEC/USDT 2022-04-16    146.440000        87.0            36
37234    ZEC/USDT 2022-04-15    144.150000        86.0            36
37235    ZEC/USDT 2022-04-14    152.590000        85.0            36
37236    ZEC/USDT 2022-04-13    147.280000        84.0            36
37237    ZEC/USDT 2022-04-12    142.740000        83.0            36
37238    ZEC/USDT 2022-04-11    161.030000        82.0           345
37239    ZEC/USDT 2022-04-10    169.150000        81.0            -1
37240    ZEC/USDT 2022-04-09    165.580000        80.0           345
37241    ZEC/USDT 2022-04-08    172.520000        79.0            -1
37242    ZEC/USDT 2022-04-07    160.890000        78.0           345
37243    ZEC/USDT 2022-04-06    165.650000        77.0           345
37244    ZEC/USDT 2022-04-05    173.740000        76.0            -1
37245    ZEC/USDT 2022-04-04    179.750000        75.0            -1
37246    ZEC/USDT 2022-04-03    177.830000        74.0            -1
37247    ZEC/USDT 2022-04-02    186.120000        73.0            -1
37248    ZEC/USDT 2022-04-01    178.320000        72.0            -1
37249    ZEC/USDT 2022-03-31    191.910000        71.0           352
37250    ZEC/USDT 2022-03-30    196.210000        70.0           352
37251    ZEC/USDT 2022-03-29    192.240000        69.0           352
37252    ZEC/USDT 2022-03-28    210.230000        68.0            -1
37253    ZEC/USDT 2022-03-27    204.720000        67.0            -1
37254    ZEC/USDT 2022-03-26    195.220000        66.0           352
37255    ZEC/USDT 2022-03-25    192.850000        65.0           352
37256    ZEC/USDT 2022-03-24    182.130000        64.0            -1
37257    ZEC/USDT 2022-03-23    174.330000        63.0            -1
37258    ZEC/USDT 2022-03-22    181.380000        62.0            -1
37259    ZEC/USDT 2022-03-21    173.610000        61.0            -1
37260    ZEC/USDT 2022-03-20    179.750000        60.0            -1
37261    ZEC/USDT 2022-03-19    171.840000        59.0            -1
37262    ZEC/USDT 2022-03-18    152.500000        58.0           354
37263    ZEC/USDT 2022-03-17    153.910000        57.0           354
37264    ZEC/USDT 2022-03-16    136.110000        56.0            -1
37265    ZEC/USDT 2022-03-15    149.390000        55.0           354
37266    ZEC/USDT 2022-03-14    154.690000        54.0           354
37267    ZEC/USDT 2022-03-13    151.600000        53.0           354
37268    ZEC/USDT 2022-03-12    153.360000        52.0           354
37269    ZEC/USDT 2022-03-11    157.090000        51.0           354
37270    ZEC/USDT 2022-03-10    141.400000        50.0            -1
37271    ZEC/USDT 2022-03-09    138.380000        49.0            -1
37272    ZEC/USDT 2022-03-08    109.370000        48.0            17
37273    ZEC/USDT 2022-03-07    107.300000        47.0            17
37274    ZEC/USDT 2022-03-06    116.280000        46.0            26
37275    ZEC/USDT 2022-03-05    116.870000        45.0            26
37276    ZEC/USDT 2022-03-04    128.960000        44.0            -1
37277    ZEC/USDT 2022-03-03    125.730000        43.0            -1
37278    ZEC/USDT 2022-03-02    118.930000        42.0            26
37279    ZEC/USDT 2022-03-01    118.510000        41.0            26
37280    ZEC/USDT 2022-02-28    102.480000        40.0            14
37281    ZEC/USDT 2022-02-27    107.770000        39.0            15
37282    ZEC/USDT 2022-02-26    106.830000        38.0            15
37283    ZEC/USDT 2022-02-25    102.480000        37.0            -1
37284    ZEC/USDT 2022-02-24     97.360000        36.0            -1
37285    ZEC/USDT 2022-02-23    102.840000        35.0            -1
37286    ZEC/USDT 2022-02-22    100.270000        34.0            -1
37287    ZEC/USDT 2022-02-21    107.790000        33.0            15
37288    ZEC/USDT 2022-02-20    112.090000        32.0            -1
37289    ZEC/USDT 2022-02-19    108.940000        31.0            -1
37290    ZEC/USDT 2022-02-18    113.420000        30.0            16
37291    ZEC/USDT 2022-02-17    125.280000        29.0            20
37292    ZEC/USDT 2022-02-16    125.860000        28.0            20
37293    ZEC/USDT 2022-02-15    120.380000        27.0            -1
37294    ZEC/USDT 2022-02-14    116.870000        26.0            -1
37295    ZEC/USDT 2022-02-13    117.820000        25.0            -1
37296    ZEC/USDT 2022-02-12    116.380000        24.0            18
37297    ZEC/USDT 2022-02-11    124.640000        23.0            20
37298    ZEC/USDT 2022-02-10    125.810000        22.0            20
37299    ZEC/USDT 2022-02-09    133.010000        21.0            -1
37300    ZEC/USDT 2022-02-08    128.750000        20.0            20
37301    ZEC/USDT 2022-02-07    124.300000        19.0            20
37302    ZEC/USDT 2022-02-06    115.930000        18.0            18
37303    ZEC/USDT 2022-02-05    107.050000        17.0            -1
37304    ZEC/USDT 2022-02-04    100.730000        16.0            21
37305    ZEC/USDT 2022-02-03     98.250000        15.0            21
37306    ZEC/USDT 2022-02-02     98.780000        14.0            21
37307    ZEC/USDT 2022-02-01     94.420000        13.0            22
37308    ZEC/USDT 2022-01-31     92.930000        12.0            22
37309    ZEC/USDT 2022-01-30     96.270000        11.0            -1
37310    ZEC/USDT 2022-01-29     91.120000        10.0            -1
37311    ZEC/USDT 2022-01-28     88.600000         9.0            23
37312    ZEC/USDT 2022-01-27     89.740000         8.0            23
37313    ZEC/USDT 2022-01-26     90.330000         7.0            23
37314    ZEC/USDT 2022-01-25     94.250000         6.0            -1
37315    ZEC/USDT 2022-01-24     97.350000         5.0            -1
37316    ZEC/USDT 2022-01-23     94.460000         4.0            -1
37317    ZEC/USDT 2022-01-22    102.110000         3.0            -1
37318    ZEC/USDT 2022-01-21    118.670000         2.0            -1
37319    ZEC/USDT 2022-01-20    125.800000         1.0            25
37320    ZEC/USDT 2022-01-19    131.650000         0.0            25
38035    ZIL/USDT 2022-05-22      0.051690       123.0            96
38036    ZIL/USDT 2022-05-21      0.050620       122.0            95
38037    ZIL/USDT 2022-05-20      0.050550       121.0            92
38038    ZIL/USDT 2022-05-19      0.048050       120.0            90
38039    ZIL/USDT 2022-05-18      0.053000       119.0            88
38040    ZIL/USDT 2022-05-17      0.050290       118.0            86
38041    ZIL/USDT 2022-05-16      0.054910       117.0            84
38042    ZIL/USDT 2022-05-15      0.052770       116.0            82
38043    ZIL/USDT 2022-05-14      0.050250       115.0            80
38044    ZIL/USDT 2022-05-13      0.045420       114.0            77
38045    ZIL/USDT 2022-05-12      0.053520       113.0            78
38046    ZIL/USDT 2022-05-11      0.068780       112.0            98
38047    ZIL/USDT 2022-05-10      0.062480       111.0           100
38048    ZIL/USDT 2022-05-09      0.077210       110.0           102
38049    ZIL/USDT 2022-05-08      0.076220       109.0           104
38050    ZIL/USDT 2022-05-07      0.081520       108.0           107
38051    ZIL/USDT 2022-05-06      0.078520       107.0           108
38052    ZIL/USDT 2022-05-05      0.094000       106.0           111
38053    ZIL/USDT 2022-05-04      0.067960       105.0           113
38054    ZIL/USDT 2022-05-03      0.070080       104.0           115
38055    ZIL/USDT 2022-05-02      0.073230       103.0           116
38056    ZIL/USDT 2022-05-01      0.072000       102.0            -1
38057    ZIL/USDT 2022-04-30      0.083640       101.0           120
38058    ZIL/USDT 2022-04-29      0.091100       100.0           122
38059    ZIL/USDT 2022-04-28      0.094090        99.0           125
38060    ZIL/USDT 2022-04-27      0.092340        98.0           127
38061    ZIL/USDT 2022-04-26      0.103470        97.0           128
38062    ZIL/USDT 2022-04-25      0.106430        96.0           130
38063    ZIL/USDT 2022-04-24      0.110550        95.0           133
38064    ZIL/USDT 2022-04-23      0.112670        94.0           134
38065    ZIL/USDT 2022-04-22      0.115510        93.0           136
38066    ZIL/USDT 2022-04-21      0.126150        92.0           138
38067    ZIL/USDT 2022-04-20      0.111700        91.0           140
38068    ZIL/USDT 2022-04-19      0.107630        90.0           143
38069    ZIL/USDT 2022-04-18      0.109410        89.0           144
38070    ZIL/USDT 2022-04-17      0.110340        88.0           147
38071    ZIL/USDT 2022-04-16      0.110740        87.0           149
38072    ZIL/USDT 2022-04-15      0.114710        86.0           150
38073    ZIL/USDT 2022-04-14      0.111240        85.0           153
38074    ZIL/USDT 2022-04-13      0.107440        84.0           154
38075    ZIL/USDT 2022-04-12      0.110430        83.0           157
38076    ZIL/USDT 2022-04-11      0.119080        82.0           158
38077    ZIL/USDT 2022-04-10      0.120300        81.0           161
38078    ZIL/USDT 2022-04-09      0.120200        80.0           163
38079    ZIL/USDT 2022-04-08      0.133840        79.0           164
38080    ZIL/USDT 2022-04-07      0.131880        78.0           167
38081    ZIL/USDT 2022-04-06      0.124330        77.0           169
38082    ZIL/USDT 2022-04-05      0.141080        76.0           171
38083    ZIL/USDT 2022-04-04      0.154000        75.0           173
38084    ZIL/USDT 2022-04-03      0.166690        74.0           174
38085    ZIL/USDT 2022-04-02      0.184540        73.0           177
